contract A,contract B,similarity
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/SafeMath.opcode,0.1918
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/TheRock.opcode,0.1216
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/Ownable.opcode,0.1427
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/SafeMath.opcode,0.2115
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/n00dToken.opcode,0.2222
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/Address.opcode,0.2457
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/ERC777.opcode,0.2469
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x249555edbe6009760fd6ff1d29b552385d08625a_opt/SafeMath.opcode,0.1788
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x249555edbe6009760fd6ff1d29b552385d08625a_opt/Dolan.opcode,0.1683
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/ERC20.opcode,0.2024
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/BrokenHeart.opcode,0.2205
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/GoldSaucerAuction.opcode,0.0714
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/MerkleProof.opcode,0.2322
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Address.opcode,0.1573
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Strings.opcode,0.1717
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/ERC721A.opcode,0.2344
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Address.opcode,0.2224
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/sparrownft.opcode,0.103
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/ERC721.opcode,0.1411
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Strings.opcode,0.1953
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Counters.opcode,0.2192
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/Ownable.opcode,0.1959
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/Sake.opcode,0.0805
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/SafeMath.opcode,0.1978
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/MAMBA.opcode,0.1635
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/Ownable.opcode,0.1367
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/SafeMath.opcode,0.2192
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/MerkleProof.opcode,0.2058
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Pugmonkeys.opcode,0.2018
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Address.opcode,0.2243
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Strings.opcode,0.199
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/ERC721A.opcode,0.2958
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x3209542778e51747cc1bd2af2f8ec5f59031fff4_opt/CaveShop.opcode,0.1506
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/ERC20.opcode,0.2005
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/FUKUJIN.opcode,0.2178
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/SafeMath.opcode,0.2186
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/Hikonyan.opcode,0.0864
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/Ownable.opcode,0.151
0x24079341d4b9c45b5a44c9100e26003309220e69/CrystalETH.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/SafeMath.opcode,0.2236
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x231055a0852d67c7107ad0d0dfeab60278fe6adc_opt/CeramicAnchorServiceV2.opcode,0.3749
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Address.opcode,0.408
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/ERC721.opcode,0.2442
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Strings.opcode,0.3758
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/SmolApes.opcode,0.2541
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Counters.opcode,0.3783
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/hourglass.opcode,0.1547
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/SafeMath.opcode,0.4343
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/Address.opcode,0.4195
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/Strings.opcode,0.417
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ETHvillages.opcode,0.249
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ERC721A.opcode,0.1929
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35918cde7233f2dd33fa41ae3cb6ae0e42e0e69f_opt/Strings.opcode,0.3269
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/MerkleProof.opcode,0.3943
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/Address.opcode,0.401
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/Strings.opcode,0.3798
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/NotJarritos.opcode,0.0851
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/ERC721A.opcode,0.2542
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/ERC20.opcode,0.327
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/SafeMath.opcode,0.363
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/LunaMoon.opcode,0.1259
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/CrystalETH.opcode,0.1083
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/SafeMath.opcode,0.4058
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/TheRock.opcode,0.2021
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/SafeMath.opcode,0.3991
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/n00dToken.opcode,0.3508
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/Address.opcode,0.396
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/ERC777.opcode,0.2878
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x249555edbe6009760fd6ff1d29b552385d08625a_opt/SafeMath.opcode,0.384
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x249555edbe6009760fd6ff1d29b552385d08625a_opt/Dolan.opcode,0.2458
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/ERC20.opcode,0.3281
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/BrokenHeart.opcode,0.3373
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/GoldSaucerAuction.opcode,0.1756
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/MerkleProof.opcode,0.3701
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Address.opcode,0.3926
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Strings.opcode,0.4024
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/ERC721A.opcode,0.231
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Address.opcode,0.3795
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/sparrownft.opcode,0.2004
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/ERC721.opcode,0.2438
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Strings.opcode,0.3974
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Counters.opcode,0.3886
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/Sake.opcode,0.1728
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/SafeMath.opcode,0.4038
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/MAMBA.opcode,0.2184
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/SafeMath.opcode,0.3954
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/MerkleProof.opcode,0.4169
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Pugmonkeys.opcode,0.1263
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Address.opcode,0.4004
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Strings.opcode,0.3444
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/ERC721A.opcode,0.2601
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x3209542778e51747cc1bd2af2f8ec5f59031fff4_opt/CaveShop.opcode,0.1354
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/ERC20.opcode,0.3274
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/FUKUJIN.opcode,0.1231
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/SafeMath.opcode,0.4042
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/Hikonyan.opcode,0.1459
0x24079341d4b9c45b5a44c9100e26003309220e69/Ownable.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/SafeMath.opcode,0.4093
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x231055a0852d67c7107ad0d0dfeab60278fe6adc_opt/CeramicAnchorServiceV2.opcode,0.3939
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Address.opcode,0.8396
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/ERC721.opcode,0.3945
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Strings.opcode,0.8225
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/SmolApes.opcode,0.2527
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Counters.opcode,0.8153
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/hourglass.opcode,0.196
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/Ownable.opcode,0.5019
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/Address.opcode,0.8478
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/Strings.opcode,0.8437
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ETHvillages.opcode,0.2547
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ERC721A.opcode,0.2461
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35918cde7233f2dd33fa41ae3cb6ae0e42e0e69f_opt/Strings.opcode,0.8318
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/MerkleProof.opcode,0.8366
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/Address.opcode,0.8492
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/Strings.opcode,0.8101
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/NotJarritos.opcode,0.2508
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/ERC721A.opcode,0.3005
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/ERC20.opcode,0.28
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/LunaMoon.opcode,0.2628
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/CrystalETH.opcode,0.2059
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/Ownable.opcode,0.5013
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/TheRock.opcode,0.2091
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/Ownable.opcode,0.547
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/n00dToken.opcode,0.3644
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/Address.opcode,0.8423
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2321537fd8ef4644bacdceec54e5f35bf44311fa_opt/ERC777.opcode,0.3057
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x249555edbe6009760fd6ff1d29b552385d08625a_opt/Dolan.opcode,0.3173
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/ERC20.opcode,0.2171
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24264506e5dad75e2b41647f8d43f3fc77caf439_opt/BrokenHeart.opcode,0.2412
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/GoldSaucerAuction.opcode,0.3015
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/MerkleProof.opcode,0.8445
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Address.opcode,0.8281
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/Strings.opcode,0.8203
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x35459680d7e1e2d36936089722b1f36794275705_opt/ERC721A.opcode,0.3365
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Address.opcode,0.8363
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/sparrownft.opcode,0.2537
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/ERC721.opcode,0.3846
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Strings.opcode,0.8248
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x329558cf69711664f63201af6d42a3ee467f623f_opt/Counters.opcode,0.8236
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/Ownable.opcode,0.5018
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x224868b605e1fbae4c1e7cda2ca324b8bab8d567_opt/Sake.opcode,0.2045
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/MAMBA.opcode,0.2254
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x2343546b5735e22599800292c9f9992e9fe013e3_opt/Ownable.opcode,0.5512
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/MerkleProof.opcode,0.8141
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Pugmonkeys.opcode,0.294
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Address.opcode,0.8585
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/Strings.opcode,0.8201
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x245418effe904e23d54365dc5fa781d845087db2_opt/ERC721A.opcode,0.3096
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x3209542778e51747cc1bd2af2f8ec5f59031fff4_opt/CaveShop.opcode,0.3237
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/ERC20.opcode,0.2814
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x238392d9bb0aeb6827e96b34de9d60bd04db2a8d_opt/FUKUJIN.opcode,0.2679
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/Hikonyan.opcode,0.2361
0x24079341d4b9c45b5a44c9100e26003309220e69/SafeMath.opcode,0x24258426a155f44f654cc5617d2d307c609771c7_opt/Ownable.opcode,0.5685
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x231055a0852d67c7107ad0d0dfeab60278fe6adc_opt/CeramicAnchorServiceV2.opcode,0.4081
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/ERC721.opcode,0.3816
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Strings.opcode,0.7938
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/SmolApes.opcode,0.2394
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x25881555d0318049b693a54fdf65148efc21dfe9_opt/Counters.opcode,0.8547
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/hourglass.opcode,0.25
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/Ownable.opcode,0.4889
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7_opt/SafeMath.opcode,0.8184
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/Strings.opcode,0.8469
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ETHvillages.opcode,0.2362
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x355891dbe6bd9e1856ae2d293da9d1f411ef991f_opt/ERC721A.opcode,0.216
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x35918cde7233f2dd33fa41ae3cb6ae0e42e0e69f_opt/Strings.opcode,0.8011
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/MerkleProof.opcode,0.8295
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/Strings.opcode,0.7907
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/NotJarritos.opcode,0.2339
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32216cef02fff0a86243e8bd7f46f59aa6412263_opt/ERC721A.opcode,0.2556
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/ERC20.opcode,0.2804
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/SafeMath.opcode,0.8027
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x259540d5a2cc940e3c1fa38721db7b26c0a877bd_opt/LunaMoon.opcode,0.2386
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/CrystalETH.opcode,0.2158
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/Ownable.opcode,0.478
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x24079341d4b9c45b5a44c9100e26003309220e69_opt/SafeMath.opcode,0.8329
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/TheRock.opcode,0.2145
0x25881555d0318049b693a54fdf65148efc21dfe9/Address.opcode,0x32147c31ab7e5e7de9327f24936e0480d7bfa027_opt/Ownable.opcode,0.5324
