contract A,contract B,similarity,same contract,co-clone
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Strings,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4161,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/NFT,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token,0.416,FALSE,TRUE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/Ownable,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.4155,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/ERC721A,0.4141,FALSE,TRUE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/ERC721COLL,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.413,FALSE,TRUE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.4129,FALSE,TRUE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Address,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.4129,FALSE,TRUE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/SafeMath,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4127,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Strings,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4127,FALSE,TRUE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.4122,FALSE,TRUE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/MerkleProof,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4121,FALSE,TRUE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/ERC721A,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.4118,FALSE,TRUE
0x0baf20c9b4171b20d23c182e95152cf50591d393/ERC20,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.4117,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721,0.4111,TRUE,TRUE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/BillionaireCat,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.4107,FALSE,TRUE
0x01da4b9d0814b02eea19041327e1f445929061ed/ERC721A,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.4093,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Address,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4092,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721,0.4084,TRUE,TRUE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.4083,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist,0.4078,FALSE,TRUE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/ERC721A,0.4076,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.4075,FALSE,TRUE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/MerkleProof,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.4074,FALSE,TRUE
0x0e32e69c06856eba5909dd638839edaf92f524d3/Ownable,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.4071,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Counters,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.4068,FALSE,TRUE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/SafeMath,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4068,FALSE,TRUE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Nanchu,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.4067,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Counters,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.4064,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Counters,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.4061,FALSE,TRUE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/ERC1155,0.4051,FALSE,TRUE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token,0.4034,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/ERC721A,0.4031,FALSE,TRUE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20,0.403,FALSE,TRUE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20,0.4027,FALSE,TRUE
0x0beded78953bc0768da04cee59e23dd148a38922/Ownable,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.4027,FALSE,TRUE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.4018,FALSE,TRUE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.4017,FALSE,TRUE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/SafeMath,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.4016,FALSE,TRUE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/ERC1155,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.4006,FALSE,TRUE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3995,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/SafeMath,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3983,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Strings,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3981,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/SafeMath,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token,0.3972,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20,0.3972,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Address,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.395,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721,0.395,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token,0.394,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/Ownable,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3926,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Address,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3916,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Address,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3916,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/SafeMath,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.391,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/TheTwist,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.391,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.391,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Nanchu,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721,0.3909,FALSE,FALSE
0x0baf20c9b4171b20d23c182e95152cf50591d393/ERC20,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.3908,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/SafeMath,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.39,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Strings,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.39,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Strings,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3897,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/Strings,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3896,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/TheTwist,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3887,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/SafeMath,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3883,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/ERC721A,0.3881,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/FatBoyClubNFT,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.3873,FALSE,FALSE
0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9/TanjiroInu,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable,0.387,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/Ownable,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3869,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20,0.3865,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Strings,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3863,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.386,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721,0.3859,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20Token,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3857,FALSE,FALSE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/ERC1155,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI,0.3852,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721,0.3845,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/SafeMath,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3838,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/collectors,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI,0.3835,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Address,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3829,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/Ownable,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3826,FALSE,FALSE
0x0baf20c9b4171b20d23c182e95152cf50591d393/ERC20,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.382,FALSE,FALSE
0x0b330335c46b4a6cee8f169e163afe844486dd9f/Disperse,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.382,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/SafeMath,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3819,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/Strings,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3813,FALSE,FALSE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/Address,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3803,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Address,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3797,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.3792,FALSE,FALSE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/Strings,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3785,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Strings,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3764,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.3756,FALSE,FALSE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/Address,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3755,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/SafeMath,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3751,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Nanchu,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/Greed,0.375,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20Token,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.375,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20Token,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.3748,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3733,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3733,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/Ownable,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3732,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/Ownable,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3724,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/Ownable,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3722,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3715,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Nanchu,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3711,TRUE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable,0.3708,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable,0.3708,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/SafeMath,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3706,FALSE,FALSE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/BillionaireCat,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.3702,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/TheTwist,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3698,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Strings,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3697,FALSE,FALSE
0x0be57c1fd12a1099ba803227b5acad8888ea2933/Nakama,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.3694,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Ownable,0.3694,FALSE,FALSE
0x0baf20c9b4171b20d23c182e95152cf50591d393/Greed,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.3677,FALSE,FALSE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/Strings,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3674,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/MerkleProof,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3671,FALSE,FALSE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/Address,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3669,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Ownable,0.3644,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable,0.364,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT,0.3612,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable,0.3611,FALSE,FALSE
0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9/TanjiroInu,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20,0.3599,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable,0.3596,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/ERC20,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.3593,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI,0.3592,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable,0.3576,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/Ownable,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3573,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Ownable,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3566,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/ERC721A,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.3552,FALSE,FALSE
0x0e32e69c06856eba5909dd638839edaf92f524d3/Ownable,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.355,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20,0.3548,FALSE,FALSE
0x0b8cc57314397c3452219c733ce092d37d10eaa2/FUJI,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3548,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721,0.3547,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/Ownable,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3527,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/ERC721A,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.3498,FALSE,FALSE
0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9/TanjiroInu,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist,0.3496,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Strings,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.349,FALSE,FALSE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/Address,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3482,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable,0.3471,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Strings,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3467,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/ERC1155,0.346,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/MerkleProof,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.345,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Address,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.344,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Ownable,0.3428,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/Address,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3427,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Ownable,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins,0.3425,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Ownable,0.3412,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3395,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/Strings,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3395,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x01da4b9d0814b02eea19041327e1f445929061ed_opt/AlwaysTired,0.3393,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/Nanchu,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama,0.3384,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable,0.338,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Address,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3379,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/SafeMath,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3377,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/Strings,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3374,FALSE,FALSE
0x0b330335c46b4a6cee8f169e163afe844486dd9f/Disperse,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/BillionaireCat,0.3361,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/Strings,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3359,FALSE,FALSE
0x01c5f9163845ed9fe55e404831800b50edfcaa9f/MerkleProof,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3355,FALSE,FALSE
0x00e95b2a02649042070d2150e94c05a2ff5e5c4e/Address,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3347,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/ERC721,0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9_opt/TanjiroInu,0.3333,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/Ownable,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT,0.3329,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/SafeMath,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3323,FALSE,FALSE
0x0bfdbb29e068b869670db0f25664faa29d7bdcca/DEATH,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token,0.3312,FALSE,FALSE
0x01da4b9d0814b02eea19041327e1f445929061ed/AlwaysTired,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH,0.3288,FALSE,FALSE
0x01b70e308fcdf68c75f576aeb06f6e8228d9d571/SafeMath,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi,0.3277,FALSE,FALSE
0x0b4f48f2dfdddec30ac52178d823982db1b96cd0/ERC721,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable,0.327,FALSE,FALSE
0x0b98a6b45263635a50c178abad87b1db5c7a8952/Address,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3265,FALSE,FALSE
0x0b721e0bd17d27b0dda825d791842f37fded2d0a/Counters,0x01b70e308fcdf68c75f576aeb06f6e8228d9d571_opt/Nanchu,0.3244,FALSE,FALSE
0x0beded78953bc0768da04cee59e23dd148a38922/Wabisabi,0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9_opt/TanjiroInu,0.3233,FALSE,FALSE
